"TIME","GEO","SEX","AGE","N_CHILD","AGECHILD","ISCED11","Value"
"2013","Netherlands","Males","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","74.8"
"2013","Netherlands","Males","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","85.7"
"2013","Netherlands","Males","18 years or over","1 child","Total","Tertiary education (levels 5-8)","93.2"
"2013","Netherlands","Males","18 years or over","2 children","Total","All ISCED 2011 levels ","90.8"
"2013","Netherlands","Males","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","82.3"
"2013","Netherlands","Males","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","90.8"
"2013","Netherlands","Males","18 years or over","2 children","Total","Tertiary education (levels 5-8)","95.9"
"2013","Netherlands","Males","18 years or over","3 children or more","Total","All ISCED 2011 levels ","89.6"
"2013","Netherlands","Males","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","79.2"
"2013","Netherlands","Males","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","89.5"
"2013","Netherlands","Males","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","96.4"
"2013","Austria","Males","18 years or over","Total","Total","All ISCED 2011 levels ","64.9"
"2013","Austria","Males","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","44.0"
"2013","Austria","Males","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","67.5"
"2013","Austria","Males","18 years or over","Total","Total","Tertiary education (levels 5-8)","74.0"
"2013","Austria","Males","18 years or over","No children","Total","All ISCED 2011 levels ","56.6"
"2013","Austria","Males","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","35.9"
"2013","Austria","Males","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","59.4"
"2013","Austria","Males","18 years or over","No children","Total","Tertiary education (levels 5-8)","65.5"
"2013","Austria","Males","18 years or over","1 child","Total","All ISCED 2011 levels ","83.7"
"2013","Austria","Males","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","64.1"
"2013","Austria","Males","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","85.6"
"2013","Austria","Males","18 years or over","1 child","Total","Tertiary education (levels 5-8)","93.3"
"2013","Austria","Males","18 years or over","2 children","Total","All ISCED 2011 levels ","89.2"
"2013","Austria","Males","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","68.1"
"2013","Austria","Males","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","91.8"
"2013","Austria","Males","18 years or over","2 children","Total","Tertiary education (levels 5-8)","95.0"
"2013","Austria","Males","18 years or over","3 children or more","Total","All ISCED 2011 levels ","84.5"
"2013","Austria","Males","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","62.8"
"2013","Austria","Males","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","90.3"
"2013","Austria","Males","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","91.9"
"2013","Poland","Males","18 years or over","Total","Total","All ISCED 2011 levels ","60.7"
"2013","Poland","Males","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","27.6"
"2013","Poland","Males","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","63.3"
"2013","Poland","Males","18 years or over","Total","Total","Tertiary education (levels 5-8)","79.5"
"2013","Poland","Males","18 years or over","No children","Total","All ISCED 2011 levels ","50.9"
"2013","Poland","Males","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","22.3"
"2013","Poland","Males","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","53.2"
"2013","Poland","Males","18 years or over","No children","Total","Tertiary education (levels 5-8)","70.3"
"2013","Poland","Males","18 years or over","1 child","Total","All ISCED 2011 levels ","74.5"
"2013","Poland","Males","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","35.0"
"2013","Poland","Males","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","76.7"
"2013","Poland","Males","18 years or over","1 child","Total","Tertiary education (levels 5-8)","92.3"
"2013","Poland","Males","18 years or over","2 children","Total","All ISCED 2011 levels ","80.7"
"2013","Poland","Males","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","41.4"
"2013","Poland","Males","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","83.2"
"2013","Poland","Males","18 years or over","2 children","Total","Tertiary education (levels 5-8)","94.5"
"2013","Poland","Males","18 years or over","3 children or more","Total","All ISCED 2011 levels ","75.5"
"2013","Poland","Males","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","46.3"
"2013","Poland","Males","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","81.1"
"2013","Poland","Males","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","95.1"
"2013","Portugal","Males","18 years or over","Total","Total","All ISCED 2011 levels ","57.1"
"2013","Portugal","Males","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","52.5"
"2013","Portugal","Males","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","62.9"
"2013","Portugal","Males","18 years or over","Total","Total","Tertiary education (levels 5-8)","72.2"
"2013","Portugal","Males","18 years or over","No children","Total","All ISCED 2011 levels ","48.7"
"2013","Portugal","Males","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","44.3"
"2013","Portugal","Males","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","55.7"
"2013","Portugal","Males","18 years or over","No children","Total","Tertiary education (levels 5-8)","63.0"
"2013","Portugal","Males","18 years or over","1 child","Total","All ISCED 2011 levels ","71.6"
"2013","Portugal","Males","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","69.3"
"2013","Portugal","Males","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","71.0"
"2013","Portugal","Males","18 years or over","1 child","Total","Tertiary education (levels 5-8)","85.0"
"2013","Portugal","Males","18 years or over","2 children","Total","All ISCED 2011 levels ","79.1"
"2013","Portugal","Males","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","74.8"
"2013","Portugal","Males","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","82.3"
"2013","Portugal","Males","18 years or over","2 children","Total","Tertiary education (levels 5-8)","90.4"
"2013","Portugal","Males","18 years or over","3 children or more","Total","All ISCED 2011 levels ","70.3"
"2013","Portugal","Males","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","58.8"
"2013","Portugal","Males","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","87.7"
"2013","Portugal","Males","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","95.2"
"2013","Romania","Males","18 years or over","Total","Total","All ISCED 2011 levels ","61.2"
"2013","Romania","Males","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","44.8"
"2013","Romania","Males","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","65.6"
"2013","Romania","Males","18 years or over","Total","Total","Tertiary education (levels 5-8)","77.8"
"2013","Romania","Males","18 years or over","No children","Total","All ISCED 2011 levels ","53.7"
"2013","Romania","Males","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","38.6"
"2013","Romania","Males","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","57.6"
"2013","Romania","Males","18 years or over","No children","Total","Tertiary education (levels 5-8)","69.7"
"2013","Romania","Males","18 years or over","1 child","Total","All ISCED 2011 levels ","73.0"
"2013","Romania","Males","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","50.6"
"2013","Romania","Males","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","76.9"
"2013","Romania","Males","18 years or over","1 child","Total","Tertiary education (levels 5-8)","92.2"
"2013","Romania","Males","18 years or over","2 children","Total","All ISCED 2011 levels ","75.3"
"2013","Romania","Males","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","58.2"
"2013","Romania","Males","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","80.0"
