"TIME","GEO","SEX","AGE","N_CHILD","AGECHILD","ISCED11","Value"
"2012","Montenegro","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","50.2"
"2012","Montenegro","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","79.8"
"2012","Montenegro","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","36.2"
"2012","Montenegro","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)",":"
"2012","Montenegro","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","41.7"
"2012","Montenegro","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","85.2"
"2012","North Macedonia","Females","18 years or over","Total","Total","All ISCED 2011 levels ","31.5"
"2012","North Macedonia","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","15.0"
"2012","North Macedonia","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","40.7"
"2012","North Macedonia","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","60.0"
"2012","North Macedonia","Females","18 years or over","No children","Total","All ISCED 2011 levels ","30.1"
"2012","North Macedonia","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","15.9"
"2012","North Macedonia","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","35.2"
"2012","North Macedonia","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","55.8"
"2012","North Macedonia","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","37.7"
"2012","North Macedonia","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","17.1"
"2012","North Macedonia","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","45.6"
"2012","North Macedonia","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","63.8"
"2012","North Macedonia","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","39.3"
"2012","North Macedonia","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","15.9"
"2012","North Macedonia","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","54.1"
"2012","North Macedonia","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","73.8"
"2012","North Macedonia","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","15.9"
"2012","North Macedonia","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","10.4"
"2012","North Macedonia","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","28.5"
"2012","North Macedonia","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","55.6"
"2012","Serbia","Females","18 years or over","Total","Total","All ISCED 2011 levels ","29.8"
"2012","Serbia","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","15.7"
"2012","Serbia","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","33.8"
"2012","Serbia","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","54.5"
"2012","Serbia","Females","18 years or over","No children","Total","All ISCED 2011 levels ","23.9"
"2012","Serbia","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","12.9"
"2012","Serbia","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","26.9"
"2012","Serbia","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","46.5"
"2012","Serbia","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","41.9"
"2012","Serbia","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","21.7"
"2012","Serbia","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","45.0"
"2012","Serbia","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","70.9"
"2012","Serbia","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","44.7"
"2012","Serbia","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","26.8"
"2012","Serbia","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","47.8"
"2012","Serbia","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","75.6"
"2012","Serbia","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","37.6"
"2012","Serbia","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","21.8"
"2012","Serbia","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","44.1"
"2012","Serbia","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","72.4"
"2012","Turkey","Females","18 years or over","Total","Total","All ISCED 2011 levels ","27.6"
"2012","Turkey","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","23.1"
"2012","Turkey","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","27.2"
"2012","Turkey","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","60.4"
"2012","Turkey","Females","18 years or over","No children","Total","All ISCED 2011 levels ","26.5"
"2012","Turkey","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","20.4"
"2012","Turkey","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","28.6"
"2012","Turkey","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","57.9"
"2012","Turkey","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","31.8"
"2012","Turkey","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","26.1"
"2012","Turkey","Females","18 years or over","1 child","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","30.1"
"2012","Turkey","Females","18 years or over","1 child","Total","Tertiary education (levels 5-8)","62.4"
"2012","Turkey","Females","18 years or over","2 children","Total","All ISCED 2011 levels ","27.9"
"2012","Turkey","Females","18 years or over","2 children","Total","Less than primary, primary and lower secondary education (levels 0-2)","25.1"
"2012","Turkey","Females","18 years or over","2 children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","23.2"
"2012","Turkey","Females","18 years or over","2 children","Total","Tertiary education (levels 5-8)","67.5"
"2012","Turkey","Females","18 years or over","3 children or more","Total","All ISCED 2011 levels ","23.4"
"2012","Turkey","Females","18 years or over","3 children or more","Total","Less than primary, primary and lower secondary education (levels 0-2)","23.4"
"2012","Turkey","Females","18 years or over","3 children or more","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","17.2"
"2012","Turkey","Females","18 years or over","3 children or more","Total","Tertiary education (levels 5-8)","50.2"
"2013","European Union - 27 countries (from 2020)","Females","18 years or over","Total","Total","All ISCED 2011 levels ","46.6"
"2013","European Union - 27 countries (from 2020)","Females","18 years or over","Total","Total","Less than primary, primary and lower secondary education (levels 0-2)","23.5"
"2013","European Union - 27 countries (from 2020)","Females","18 years or over","Total","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","52.5"
"2013","European Union - 27 countries (from 2020)","Females","18 years or over","Total","Total","Tertiary education (levels 5-8)","71.1"
"2013","European Union - 27 countries (from 2020)","Females","18 years or over","No children","Total","All ISCED 2011 levels ","39.9"
"2013","European Union - 27 countries (from 2020)","Females","18 years or over","No children","Total","Less than primary, primary and lower secondary education (levels 0-2)","19.2"
"2013","European Union - 27 countries (from 2020)","Females","18 years or over","No children","Total","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","47.1"
"2013","European Union - 27 countries (from 2020)","Females","18 years or over","No children","Total","Tertiary education (levels 5-8)","65.6"
"2013","European Union - 27 countries (from 2020)","Females","18 years or over","1 child","Total","All ISCED 2011 levels ","61.5"
"2013","European Union - 27 countries (from 2020)","Females","18 years or over","1 child","Total","Less than primary, primary and lower secondary education (levels 0-2)","39.8"
