"time","_geo","geo","value","unit","_unit","sex","_sex","reason","_reason","_flag"
2016,"CH","Switzerland",16.3,"Percentage","PC","Men","M","Distance","DST",
2007,"CY","Cyprus",12.7,"Percentage","PC","Men","M","Distance","DST",
2011,"CY","Cyprus",7.8,"Percentage","PC","Men","M","Distance","DST","u"
2016,"CY","Cyprus",14.4,"Percentage","PC","Men","M","Distance","DST",
2007,"CZ","Czech Republic",14.1,"Percentage","PC","Men","M","Distance","DST",
2011,"CZ","Czech Republic",9,"Percentage","PC","Men","M","Distance","DST","u"
2016,"CZ","Czech Republic",8.8,"Percentage","PC","Men","M","Distance","DST","u"
2007,"DE","Germany",17.6,"Percentage","PC","Men","M","Distance","DST","u"
2011,"DE","Germany",8.3,"Percentage","PC","Men","M","Distance","DST","u"
2016,"DE","Germany",8.6,"Percentage","PC","Men","M","Distance","DST","u"
2011,"DK","Denmark",,"Percentage","PC","Men","M","Distance","DST","u"
2016,"DK","Denmark",3.2,"Percentage","PC","Men","M","Distance","DST","u"
2007,"EA19","Euro area (19 countries)",15.4,"Percentage","PC","Men","M","Distance","DST",
2011,"EA19","Euro area (19 countries)",13,"Percentage","PC","Men","M","Distance","DST","b"
2016,"EA19","Euro area (19 countries)",15.1,"Percentage","PC","Men","M","Distance","DST",
2007,"EE","Estonia",29.4,"Percentage","PC","Men","M","Distance","DST",
2011,"EE","Estonia",26,"Percentage","PC","Men","M","Distance","DST",
2007,"EL","Greece",21,"Percentage","PC","Men","M","Distance","DST",
2011,"EL","Greece",18.2,"Percentage","PC","Men","M","Distance","DST",
2016,"EL","Greece",26,"Percentage","PC","Men","M","Distance","DST",
2007,"ES","Spain",8.3,"Percentage","PC","Men","M","Distance","DST",
2011,"ES","Spain",6.2,"Percentage","PC","Men","M","Distance","DST",
2016,"ES","Spain",23.2,"Percentage","PC","Men","M","Distance","DST",
2007,"EU27_2020","European Union - 27 countries (from 2020)",18.5,"Percentage","PC","Men","M","Distance","DST",
2011,"EU27_2020","European Union - 27 countries (from 2020)",12.7,"Percentage","PC","Men","M","Distance","DST","b"
2016,"EU27_2020","European Union - 27 countries (from 2020)",13.8,"Percentage","PC","Men","M","Distance","DST",
2007,"EU28","European Union - 28 countries (1993-2020)",19.4,"Percentage","PC","Men","M","Distance","DST",
2011,"EU28","European Union - 28 countries (1993-2020)",12.7,"Percentage","PC","Men","M","Distance","DST","b"
2016,"EU28","European Union - 28 countries (1993-2020)",17.6,"Percentage","PC","Men","M","Distance","DST",
2007,"FI","Finland",23,"Percentage","PC","Men","M","Distance","DST",
2011,"FI","Finland",24.1,"Percentage","PC","Men","M","Distance","DST",
2016,"FI","Finland",21.1,"Percentage","PC","Men","M","Distance","DST",
2011,"FR","France",12.1,"Percentage","PC","Men","M","Distance","DST","b"
2016,"FR","France",11,"Percentage","PC","Men","M","Distance","DST",
2007,"HR","Croatia",26.5,"Percentage","PC","Men","M","Distance","DST",
2016,"HR","Croatia",15.9,"Percentage","PC","Men","M","Distance","DST",
2007,"HU","Hungary",30.6,"Percentage","PC","Men","M","Distance","DST",
2011,"HU","Hungary",21.3,"Percentage","PC","Men","M","Distance","DST","b"
2016,"HU","Hungary",26.8,"Percentage","PC","Men","M","Distance","DST",
2016,"IE","Ireland",7.4,"Percentage","PC","Men","M","Distance","DST","bu"
2007,"IT","Italy",15.5,"Percentage","PC","Men","M","Distance","DST",
2011,"IT","Italy",16.7,"Percentage","PC","Men","M","Distance","DST",
2016,"IT","Italy",18.1,"Percentage","PC","Men","M","Distance","DST",
2007,"LT","Lithuania",15.4,"Percentage","PC","Men","M","Distance","DST","u"
2011,"LT","Lithuania",,"Percentage","PC","Men","M","Distance","DST","u"
2016,"LT","Lithuania",,"Percentage","PC","Men","M","Distance","DST","u"
2011,"LU","Luxembourg",9.7,"Percentage","PC","Men","M","Distance","DST",
2016,"LU","Luxembourg",7.8,"Percentage","PC","Men","M","Distance","DST","b"
2007,"LV","Latvia",25.6,"Percentage","PC","Men","M","Distance","DST",
2011,"LV","Latvia",16.8,"Percentage","PC","Men","M","Distance","DST",
2016,"LV","Latvia",27.9,"Percentage","PC","Men","M","Distance","DST",
2016,"MK","North Macedonia",28.3,"Percentage","PC","Men","M","Distance","DST",
2011,"MT","Malta",,"Percentage","PC","Men","M","Distance","DST","u"
2016,"MT","Malta",,"Percentage","PC","Men","M","Distance","DST","u"
2007,"NL","Netherlands",11.6,"Percentage","PC","Men","M","Distance","DST","u"
2011,"NL","Netherlands",19.7,"Percentage","PC","Men","M","Distance","DST","u"
2007,"NO","Norway",14,"Percentage","PC","Men","M","Distance","DST",
2007,"PL","Poland",28.2,"Percentage","PC","Men","M","Distance","DST",
2011,"PL","Poland",6.8,"Percentage","PC","Men","M","Distance","DST",
2016,"PL","Poland",2.9,"Percentage","PC","Men","M","Distance","DST","u"
2007,"PT","Portugal",30.5,"Percentage","PC","Men","M","Distance","DST",
2011,"PT","Portugal",19.3,"Percentage","PC","Men","M","Distance","DST",
2016,"PT","Portugal",22.2,"Percentage","PC","Men","M","Distance","DST",
2007,"RO","Romania",26.9,"Percentage","PC","Men","M","Distance","DST",
2011,"RO","Romania",29.5,"Percentage","PC","Men","M","Distance","DST",
2016,"RO","Romania",17.6,"Percentage","PC","Men","M","Distance","DST",
2011,"RS","Serbia",7.6,"Percentage","PC","Men","M","Distance","DST","u"
2016,"RS","Serbia",23.9,"Percentage","PC","Men","M","Distance","DST",
2007,"SE","Sweden",18.5,"Percentage","PC","Men","M","Distance","DST",
2011,"SE","Sweden",17.3,"Percentage","PC","Men","M","Distance","DST",
2016,"SE","Sweden",14.6,"Percentage","PC","Men","M","Distance","DST","b"
2007,"SI","Slovenia",24.1,"Percentage","PC","Men","M","Distance","DST",
2016,"SI","Slovenia",12.5,"Percentage","PC","Men","M","Distance","DST",
2016,"SK","Slovakia",,"Percentage","PC","Men","M","Distance","DST","u"
2007,"TR","Turkey",29,"Percentage","PC","Men","M","Distance","DST",
2011,"TR","Turkey",12.1,"Percentage","PC","Men","M","Distance","DST",
2016,"TR","Turkey",23.1,"Percentage","PC","Men","M","Distance","DST",
2007,"UK","United Kingdom",21,"Percentage","PC","Men","M","Distance","DST",
2016,"UK","United Kingdom",33,"Percentage","PC","Men","M","Distance","DST","b"
2016,"AL","Albania",10.8,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2011,"AT","Austria",19.8,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2016,"AT","Austria",20.7,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2016,"BA","Bosnia and Herzegovina",6.7,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI","u"
2011,"BE","Belgium",8.4,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2016,"BE","Belgium",10.3,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2011,"BG","Bulgaria",14.2,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI","u"
2016,"BG","Bulgaria",21.8,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI","u"
2011,"CH","Switzerland",26.3,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2016,"CH","Switzerland",23.3,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2011,"CY","Cyprus",14.1,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2016,"CY","Cyprus",21.5,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2011,"CZ","Czech Republic",13.1,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI","u"
2016,"CZ","Czech Republic",13.6,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI","u"
2011,"DE","Germany",21.3,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2016,"DE","Germany",21.5,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2011,"DK","Denmark",20.9,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2016,"DK","Denmark",31.9,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2011,"EA19","Euro area (19 countries)",18.4,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI","b"
2016,"EA19","Euro area (19 countries)",22.5,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2011,"EE","Estonia",25.4,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2011,"EL","Greece",40.3,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2016,"EL","Greece",44.7,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2011,"ES","Spain",11.9,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2016,"ES","Spain",25.1,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2011,"EU27_2020","European Union - 27 countries (from 2020)",17.7,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI","b"
2016,"EU27_2020","European Union - 27 countries (from 2020)",20,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2011,"EU28","European Union - 28 countries (1993-2020)",17.7,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI","b"
2016,"EU28","European Union - 28 countries (1993-2020)",17.9,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2011,"FI","Finland",17.2,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2016,"FI","Finland",18.5,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2011,"FR","France",23.5,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI","b"
2016,"FR","France",22.6,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2016,"HR","Croatia",,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI","u"
2011,"HU","Hungary",9.7,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI","bu"
2016,"HU","Hungary",23.3,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2016,"IE","Ireland",8,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI","b"
2011,"IT","Italy",14.7,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2016,"IT","Italy",25.3,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2011,"LT","Lithuania",,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI","u"
2016,"LT","Lithuania",,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI","u"
2011,"LU","Luxembourg",21.3,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2016,"LU","Luxembourg",12.5,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI","b"
2011,"LV","Latvia",30.9,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2016,"LV","Latvia",34.1,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2016,"MK","North Macedonia",6,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI","u"
2011,"MT","Malta",7.2,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI","u"
2016,"MT","Malta",10.8,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI","u"
2011,"NL","Netherlands",18.4,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2011,"PL","Poland",15,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2016,"PL","Poland",7.6,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2016,"PT","Portugal",19.7,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2011,"RO","Romania",,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI","u"
2016,"RO","Romania",5.6,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2011,"RS","Serbia",9,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI","u"
2016,"RS","Serbia",24.4,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2011,"SE","Sweden",15.3,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2016,"SE","Sweden",15.9,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI","b"
2016,"SI","Slovenia",13.9,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2016,"SK","Slovakia",13,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI","u"
2011,"TR","Turkey",9.4,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2016,"TR","Turkey",15.5,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI",
2016,"UK","United Kingdom",9,"Percentage","PC","Men","M","No suitable offer for education or training","EDUC_TNG_NSUI","b"
2016,"AL","Albania",38.1,"Percentage","PC","Men","M","Family reasons","FAM",
2007,"AT","Austria",24.9,"Percentage","PC","Men","M","Family reasons","FAM",
2011,"AT","Austria",27.3,"Percentage","PC","Men","M","Family reasons","FAM",
2016,"AT","Austria",28.6,"Percentage","PC","Men","M","Family reasons","FAM",
2016,"BA","Bosnia and Herzegovina",33.8,"Percentage","PC","Men","M","Family reasons","FAM",
2011,"BE","Belgium",16.1,"Percentage","PC","Men","M","Family reasons","FAM",
2016,"BE","Belgium",22,"Percentage","PC","Men","M","Family reasons","FAM",
2007,"BG","Bulgaria",16.6,"Percentage","PC","Men","M","Family reasons","FAM","u"
2011,"BG","Bulgaria",16.3,"Percentage","PC","Men","M","Family reasons","FAM","u"
2016,"BG","Bulgaria",12.7,"Percentage","PC","Men","M","Family reasons","FAM","u"
2007,"CH","Switzerland",18.5,"Percentage","PC","Men","M","Family reasons","FAM",
2011,"CH","Switzerland",32.3,"Percentage","PC","Men","M","Family reasons","FAM",
2016,"CH","Switzerland",27.1,"Percentage","PC","Men","M","Family reasons","FAM",
2007,"CY","Cyprus",50.2,"Percentage","PC","Men","M","Family reasons","FAM",
2011,"CY","Cyprus",44.8,"Percentage","PC","Men","M","Family reasons","FAM",
2016,"CY","Cyprus",43.3,"Percentage","PC","Men","M","Family reasons","FAM",
2007,"CZ","Czech Republic",23,"Percentage","PC","Men","M","Family reasons","FAM",
2011,"CZ","Czech Republic",13,"Percentage","PC","Men","M","Family reasons","FAM","u"
2016,"CZ","Czech Republic",18.7,"Percentage","PC","Men","M","Family reasons","FAM",
2007,"DE","Germany",,"Percentage","PC","Men","M","Family reasons","FAM","u"
2011,"DE","Germany",26.8,"Percentage","PC","Men","M","Family reasons","FAM",
2016,"DE","Germany",22,"Percentage","PC","Men","M","Family reasons","FAM",
2011,"DK","Denmark",15.8,"Percentage","PC","Men","M","Family reasons","FAM",
2016,"DK","Denmark",18.7,"Percentage","PC","Men","M","Family reasons","FAM",
2007,"EA19","Euro area (19 countries)",31.7,"Percentage","PC","Men","M","Family reasons","FAM",
2011,"EA19","Euro area (19 countries)",20.9,"Percentage","PC","Men","M","Family reasons","FAM","b"
2016,"EA19","Euro area (19 countries)",22.8,"Percentage","PC","Men","M","Family reasons","FAM",
2007,"EE","Estonia",27,"Percentage","PC","Men","M","Family reasons","FAM",
2011,"EE","Estonia",12.4,"Percentage","PC","Men","M","Family reasons","FAM",
2007,"EL","Greece",32.1,"Percentage","PC","Men","M","Family reasons","FAM",
2011,"EL","Greece",34.6,"Percentage","PC","Men","M","Family reasons","FAM",
2016,"EL","Greece",30.8,"Percentage","PC","Men","M","Family reasons","FAM",
2007,"ES","Spain",29.6,"Percentage","PC","Men","M","Family reasons","FAM",
2011,"ES","Spain",18.4,"Percentage","PC","Men","M","Family reasons","FAM",
2016,"ES","Spain",31.2,"Percentage","PC","Men","M","Family reasons","FAM",
2007,"EU27_2020","European Union - 27 countries (from 2020)",28.5,"Percentage","PC","Men","M","Family reasons","FAM",
2011,"EU27_2020","European Union - 27 countries (from 2020)",21,"Percentage","PC","Men","M","Family reasons","FAM","b"
2016,"EU27_2020","European Union - 27 countries (from 2020)",22.5,"Percentage","PC","Men","M","Family reasons","FAM",
2007,"EU28","European Union - 28 countries (1993-2020)",29.4,"Percentage","PC","Men","M","Family reasons","FAM",
2011,"EU28","European Union - 28 countries (1993-2020)",21,"Percentage","PC","Men","M","Family reasons","FAM","b"
2016,"EU28","European Union - 28 countries (1993-2020)",24.5,"Percentage","PC","Men","M","Family reasons","FAM",
2007,"FI","Finland",22.7,"Percentage","PC","Men","M","Family reasons","FAM",
2011,"FI","Finland",21,"Percentage","PC","Men","M","Family reasons","FAM",
2016,"FI","Finland",14.8,"Percentage","PC","Men","M","Family reasons","FAM",
2011,"FR","France",7.7,"Percentage","PC","Men","M","Family reasons","FAM","b"
2016,"FR","France",6,"Percentage","PC","Men","M","Family reasons","FAM",
2007,"HR","Croatia",36.7,"Percentage","PC","Men","M","Family reasons","FAM",
2016,"HR","Croatia",14.7,"Percentage","PC","Men","M","Family reasons","FAM","u"
2007,"HU","Hungary",25.1,"Percentage","PC","Men","M","Family reasons","FAM",
2011,"HU","Hungary",13.3,"Percentage","PC","Men","M","Family reasons","FAM","b"
2016,"HU","Hungary",17.3,"Percentage","PC","Men","M","Family reasons","FAM","u"
2016,"IE","Ireland",34.6,"Percentage","PC","Men","M","Family reasons","FAM","b"
2007,"IT","Italy",36.3,"Percentage","PC","Men","M","Family reasons","FAM",
2011,"IT","Italy",30.7,"Percentage","PC","Men","M","Family reasons","FAM",
2016,"IT","Italy",32.7,"Percentage","PC","Men","M","Family reasons","FAM",
2007,"LT","Lithuania",28.3,"Percentage","PC","Men","M","Family reasons","FAM",
2011,"LT","Lithuania",,"Percentage","PC","Men","M","Family reasons","FAM","u"
2016,"LT","Lithuania",29.3,"Percentage","PC","Men","M","Family reasons","FAM","u"
2011,"LU","Luxembourg",22.3,"Percentage","PC","Men","M","Family reasons","FAM",
